CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
933267,NYSE:IRS,4.06,2021-04-01
933405,NASDAQ:ATAC,0,2021-04-01
933590,NASDAQ:YCB,0,2021-04-01
933730,NYSE:MVL,0,2021-04-01
933738,Nasdaq:ENG,40.48,2021-04-01
933955,,0,2021-04-01
933972,Nasdaq:SCWO,0.65,2021-04-01
933974,Nasdaq:AZTA,88.43,2021-04-01
934203,,0,2021-04-01
934280,,0,2021-04-01
934299,NASDAQ:HILL,0,2021-04-01
934306,NASDAQ:CVNSQ,0,2021-04-01
934538,NYSE:TSH,0,2021-04-01
934547,NASDAQ:BKYF,0,2021-04-01
934548,NASDAQ:NMFS,0,2021-04-01
934549,Nasdaq:ACTG,5.87,2021-04-01
934648,NYSE:TRK,0,2021-04-01
934936,,0,2021-04-01
935016,,0,2021-04-01
935036,Nasdaq:ACIW,38.79,2021-04-01
935419,Nasdaq:RICK,62.37,2021-04-01
935494,Nasdaq:NATI,0,2021-04-01
935703,Nasdaq:DLTR,110.25,2021-04-01
936340,NYSE:DTB,108.62,2021-04-01
936395,NYSE:CIEN,55.71,2021-04-01
936402,NASDAQ:SHPG,0,2021-04-01
936446,,0,2021-04-01
936468,NYSE:LMT,357.66,2021-04-01
936498,NYSE:DOW,63.51,2021-04-01
936528,Nasdaq:WAFD,32.47,2021-04-01
936958,NYSE:MDY,0,2021-04-01
937015,,0,2021-04-01
937098,NYSE:TNET,79.68,2021-04-01
937556,Nasdaq:MASI,230,2021-04-01
937941,NASDAQ:PCMI,0,2021-04-01
937966,Nasdaq:ASML,575.99,2021-04-01
938323,NYSE:PSO,10.96,2021-04-01
938578,,0,2021-04-01
939767,Nasdaq:EXEL,23.62,2021-04-01
939930,NYSE:PYX,0,2021-04-01
940298,,0,2021-04-01
940332,NASDAQ:ANAD,0,2021-04-01
940942,Nasdaq:HUBG,32.69,2021-04-01
940944,NYSE:DRI,136.74,2021-04-01
941138,NYSE:UNS,0,2021-04-01
941221,NYSE:ICL,6.07,2021-04-01
941513,,0,2021-04-01
941548,NYSE:CAM,0,2021-04-01
941604,NASDAQ:OUTR,0,2021-04-01
941685,OTC:IWSY,0,2021-04-01
941775,,0,2021-04-01
942126,Nasdaq:TAIT,4.34,2021-04-01
942359,BATS:PBUS,40.04,2021-04-01
943003,NYSE:AGU,0,2021-04-01
943034,NASDAQ:ISNS,0,2021-04-01
943110,NASDAQ:CRRS,0,2021-04-01
943117,NASDAQ:SURW,0,2021-04-01
943452,NYSE:WAB,74.47,2021-04-01
943756,NASDAQ:DIGX,0,2021-04-01
943819,NYSE:RMD,189.79,2021-04-01
943861,NYSE MKT:GDP,0,2021-04-01
943897,NYSE:BWY,0,2021-04-01
944075,Nasdaq:SCKT,9.29,2021-04-01
944148,NYSE:CBZ,32.05,2021-04-01
944163,,0,2021-04-01
944314,NYSE:LSI,0,2021-04-01
944480,Nasdaq:GVP,20.9,2021-04-01
944508,NASDAQ:SNAK,0,2021-04-01
944537,,0,2021-04-01
944695,NYSE:THGA,129.77,2021-04-01
944745,Nasdaq:CIVB,22.19,2021-04-01
944809,Nasdaq:OPK,4.94,2021-04-01
945114,NYSE:GIC,38.75,2021-04-01
945379,,0,2021-04-01
945382,NYSE:CUL,0,2021-04-01
945394,Nasdaq:SVC,12.61,2021-04-01
945436,NYSE:SUNE,0,2021-04-01
945532,NASDAQ:USAB,0,2021-04-01
945699,NASDAQ:IXYS,0,2021-04-01
945725,,0,2021-04-01
945734,,0,2021-04-01
945764,NYSE:DEN,0,2021-04-01
945841,Nasdaq:POOL,336.22,2021-04-01
945983,Nasdaq:CLMB,25.23,2021-04-01
946394,AMEX:ELLO,0,2021-04-01
946454,AMEX:FGH,0,2021-04-01
946486,Nasdaq:WINT,3465,2021-04-01
946492,,0,2021-04-01
946563,AMEX:RVP,0,2021-04-01
946581,Nasdaq:TTWO,171.88,2021-04-01
946644,AMEX:AIM,0,2021-04-01
946647,NASDAQ:PFC,33.11,2021-04-01
946673,Nasdaq:BANR,55,2021-04-01
946823,,0,2021-04-01
946936,Nasdaq:DSWL,3.67,2021-04-01
947263,NYSE:TD,65.58,2021-04-01
947397,NASDAQ:ESLRQ,0,2021-04-01
947484,Nasdaq:ACGL,36.63,2021-04-01
947559,Nasdaq:FBMS,0,2021-04-01
947661,NASDAQ:DDRX,0,2021-04-01
948072,,0,2021-04-01
948086,NYSE:PAS,0,2021-04-01
948263,,0,2021-04-01
948320,Nasdaq:LFMD,21.33,2021-04-01
948642,NYSE:TI,0,2021-04-01
948708,Nasdaq:SMSI,52.24,2021-04-01
948846,NYSE:AAI,0,2021-04-01
948850,NASDAQ:CITP,0,2021-04-01
949157,Nasdaq:CENX,17.04,2021-04-01
949158,NASDAQ:CRAY,0,2021-04-01
949228,,0,2021-04-01
949335,,0,2021-04-01
949373,NASDAQ:BAGL,0,2021-04-01
949536,NYSE:HTV,0,2021-04-01
949699,NASDAQ:PCYC,0,2021-04-01
949721,NASDAQ:MRDNW,0,2021-04-01
949858,Nasdaq:ACHV,12.64,2021-04-01
949870,NYSE:SAM,1070.67,2021-04-01
949874,NASDAQ:YDNT,0,2021-04-01
949961,AMEX:IOR,0,2021-04-01
949968,,0,2021-04-01
1000045,Nasdaq:NICK,10.53,2021-04-01
1000048,,0,2021-04-01
1000177,NYSE:NAT,3.52,2021-04-01
1000180,NASDAQ:SNDK,0,2021-04-01
1000184,NYSE:SAP,122.95,2021-04-01
1000209,Nasdaq:MBNKP,24.85,2021-04-01
1000228,Nasdaq:HSIC,66.3,2021-04-01
1000230,Nasdaq:OCC,3.86,2021-04-01
1000234,NYSE:IMPCQ,0,2021-04-01
1000275,NYSE:RY,92.62,2021-04-01
1000298,OTC:IMPM,0,2021-04-01
1000495,,0,2021-04-01
1000623,NYSE:MATV,47.31,2021-04-01
1000694,Nasdaq:NVAX,237.2,2021-04-01
1000697,NYSE:WAT,271.63,2021-04-01
1000753,NYSE:NSP,83.66,2021-04-01
1000876,,0,2021-04-01
1001082,Nasdaq:DISH,37.54,2021-04-01
1001085,NYSE:BAM,36.34,2021-04-01
1001115,Nasdaq:GEOS,9.28,2021-04-01
1001171,Nasdaq:BYFC,19.52,2021-04-01
1001193,,0,2021-04-01
1001233,Nasdaq:SGMO,13.59,2021-04-01
1001250,NYSE:EL,286.18,2021-04-01
1001258,NASDAQ:ASFI,0,2021-04-01
1001290,NYSE:BAP,144.38,2021-04-01
1001316,Nasdaq:TGTX,50.2,2021-04-01
1001385,Nasdaq:NWPX,33.08,2021-04-01
1001426,NASDAQ:PSEM,0,2021-04-01
1001606,NYSE:BLT,0,2021-04-01
1001614,NYSE MKT:REPX,0,2021-04-01
1001807,NYSE:TLK,23.79,2021-04-01
1001838,NYSE:SCCO,71.34,2021-04-01
1001868,NASDAQ:FTGX,0,2021-04-01
1001871,,0,2021-04-01
1001902,Nasdaq:IVAC,5.91,2021-04-01
1001903,,0,2021-04-01
1001907,Nasdaq:ASTC,68.1,2021-04-01
1002047,Nasdaq:NTAP,70.54,2021-04-01
1002119,,0,2021-04-01
1002242,NYSE:E,24.08,2021-04-01
1002276,,0,2021-04-01
1002388,NASDAQ:PCOP,0,2021-04-01
1002517,NASDAQ:NUAN,0,2021-04-01
1002579,NASDAQ:STAY,0,2021-04-01
1002590,NYSE:SGU,10.28,2021-04-01
1002638,Nasdaq:OTEX,49.29,2021-04-01
1002682,NASDAQ:HRZB,0,2021-04-01
1002811,NASDAQ:KNSY,0,2021-04-01
1002910,NYSE:AEE,77.97,2021-04-01
1003007,NASDAQ:IGOV,52.78,2021-04-01
1003078,NYSE:MSM,87.76,2021-04-01
1003111,,0,2021-04-01
1003201,NASDAQ:MMAC,0,2021-04-01
1003214,NASDAQ:SIMG,0,2021-04-01
1003226,,0,2021-04-01
1003344,NYSE:HW,0,2021-04-01
1003515,,0,2021-04-01
1003642,NASDAQ:IPXL,0,2021-04-01
1003935,Nasdaq:NICE,229.06,2021-04-01
1004125,NASDAQ:KSW,0,2021-04-01
1004155,NYSE:GAS,0,2021-04-01
1004315,NYSE:NGG,58.65,2021-04-01
1004411,,0,2021-04-01
1004434,NYSE:AMG,148.82,2021-04-01
1004440,NASDAQ:CEGVV,0,2021-04-01
1004530,NASDAQ:MPVD,0,2021-04-01
1004608,,0,2021-04-01
1004650,Nasdaq:NAAC,0,2021-04-01
1004673,NASDAQ:EGT,0,2021-04-01
1004702,Nasdaq:OCFC,27.27,2021-04-01
1004724,NYSE:RHE,0,2021-04-01
1004874,,0,2021-04-01
1004938,,0,2021-04-01
1004945,NASDAQ:LMNS,0,2021-04-01
1004969,NYSE:PFFBQ,0,2021-04-01
1004980,NYSE:PCGU,11.11,2021-04-01
1004989,Nasdaq:SGRP,1.67,2021-04-01
1005010,NASDAQ:ARTC,0,2021-04-01
1005101,AMEX:MGLD,0,2021-04-01
1005201,NASDAQ:DEPO,0,2021-04-01
1005210,NYSE:SPH,15.1,2021-04-01
1005229,Nasdaq:CMCO,52.8,2021-04-01
1005284,Nasdaq:OLED,233.86,2021-04-01
1005286,Nasdaq:LFCR,11.16,2021-04-01
1005387,NASDAQ:GNSM,0,2021-04-01
1005507,NASDAQ:JAXB,0,2021-04-01
1005516,Nasdaq:BOSC,3.72,2021-04-01
1005653,,0,2021-04-01
1005699,NASDAQ:CALL,0,2021-04-01
1005731,NYSE:IDT,22.1,2021-04-01
1005757,Nasdaq:CSGS,48.11,2021-04-01
1005817,AMEX:TMP,0,2021-04-01
1005938,,0,2021-04-01
1005974,,0,2021-04-01
1006045,Nasdaq:IRIX,7.43,2021-04-01
1006269,NASDAQ:LORL,0,2021-04-01
1006281,AMEX:PLX,0,2021-04-01
1006368,,0,2021-04-01
1006424,NASDAQ:FFBH,0,2021-04-01
1006655,AMEX:EPM,0,2021-04-01
1006837,NYSE:VATE,4.1,2021-04-01
1006892,NASDAQ:JDAS,0,2021-04-01
1007019,Nasdaq:JVA,5.26,2021-04-01
1007330,NYSE:PRGX,0,2021-04-01
1007587,Nasdaq:KVHI,12.8,2021-04-01
1008554,,0,2021-04-01
1008586,Nasdaq:STRM,2.02,2021-04-01
1008654,NYSE:TUP,25.98,2021-04-01
1008817,NASDAQ:SAPE,0,2021-04-01
1008848,Nasdaq:ACOR,0,2021-04-01
1009001,NYSE:CCJ,17.6,2021-04-01
1009244,NASDAQ:CASA1,0,2021-04-01
1009356,NASDAQ:SLXP,0,2021-04-01
1009386,,0,2021-04-01
1009626,NASDAQ:BRCD,0,2021-04-01
1009672,NYSE:CRR,0,2021-04-01
1009779,NASDAQ:MJRC,0,2021-04-01
1009829,Nasdaq:JAKK,8.41,2021-04-01
1009891,AMEX:AIRI,0,2021-04-01
1010086,Nasdaq:SIGA,6.74,2021-04-01
1010247,NASDAQ:FPIC,0,2021-04-01
1010470,Nasdaq:PROV,16.99,2021-04-01
1010552,NASDAQ:PLCM,0,2021-04-01
1010610,NASDAQ:TLCVF,0,2021-04-01
1010612,NASDAQ:SYKE,0,2021-04-01
1010615,NASDAQ:ATTY,0,2021-04-01
1010759,,0,2021-04-01
1010775,NYSE:MIR,10.97,2021-04-01
1010858,NYSE:FMSA,0,2021-04-01
1011006,NASDAQ:YHOO,0,2021-04-01
1011064,NYSE:SRZ,0,2021-04-01
1011109,NYSE:AIII,0,2021-04-01
1011290,NYSE:NDN,0,2021-04-01
1011344,,0,2021-04-01
1011432,NYSE MKT:CTEK,0,2021-04-01
1011509,AMEX:AUMN,0,2021-04-01
1011570,NYSE:KNL,0,2021-04-01
1011657,NYSE:TIE,0,2021-04-01
1011664,NASDAQ:EVSNF,0,2021-04-01
1011698,,0,2021-04-01
1012019,Nasdaq:RUSHA,32.15,2021-04-01
1012100,NYSE:SEE,45.9,2021-04-01
1012140,NASDAQ:ONXX,0,2021-04-01
1012454,,0,2021-04-01
1012477,Nasdaq:AVDL,9.19,2021-04-01
1012569,NYSE:ETP,0,2021-04-01
1012620,NYSE:GWRU,0,2021-04-01
1012623,NASDAQ:IMCC,80,2021-04-01
1012771,NYSE:FFG,0,2021-04-01
1013131,NYSE:BVN,10.88,2021-04-01
1013237,NYSE:FDS,314.38,2021-04-01
1013272,Nasdaq:NWFL,26.87,2021-04-01
1013462,Nasdaq:ANSS,334.86,2021-04-01
1013488,Nasdaq:BJRI,57.82,2021-04-01
1013554,NASDAQ:PFED,0,2021-04-01
1013605,NYSE:PDS,21.18,2021-04-01
1013606,NASDAQ:ELGX,0,2021-04-01
1013609,NYSE:SKP,0,2021-04-01
1013705,,0,2021-04-01
1013706,Nasdaq:WHLM,5.82,2021-04-01
1013740,,0,2021-04-01
1013746,,0,2021-04-01
1013761,NYSE:AET,0,2021-04-01
1013857,Nasdaq:PEGA,117.76,2021-04-01
1013871,NYSE:NRG,35.78,2021-04-01
1013880,Nasdaq:TTEC,95.15,2021-04-01
1013934,Nasdaq:STRA,85.6,2021-04-01
1014383,,0,2021-04-01
1014473,Nasdaq:VRSN,194.45,2021-04-01
1014507,NASDAQ:SIRO,0,2021-04-01
1014672,,0,2021-04-01
1014733,NASDAQ:PTSX,0,2021-04-01
1014739,NASDAQ:OPCH,18.67,2021-04-01
1014763,Nasdaq:AIMD,39.45,2021-04-01
1014845,,0,2021-04-01
1015155,Nasdaq:CTHR,28.7,2021-04-01
1015328,Nasdaq:WTFC,78.8,2021-04-01
1015383,Nasdaq:POWW,6.66,2021-04-01
1015593,NASDAQ:RIVR,0,2021-04-01
1015647,AMEX:AAU,0,2021-04-01
1015650,NYSE:SKM,41.66,2021-04-01
1015739,NASDAQ:AWRE,3.8,2021-04-01
1015780,NASDAQ:ETFC,0,2021-04-01
1015820,NYSE:QGEN,51.65,2021-04-01
1015854,,0,2021-04-01
1015922,Nasdaq:CHKP,117.2,2021-04-01
1016125,NASDAQ:ULTI,0,2021-04-01
1016134,,0,2021-04-01
1016152,NYSE:CRN,0,2021-04-01
1016169,NASDAQ:ATRS,0,2021-04-01
1016178,Nasdaq:CARV,10.33,2021-04-01
1016281,NYSE:CSV,36.55,2021-04-01
1016470,NASDAQ:SRSL,0,2021-04-01
1016546,NASDAQ:ALTI,0,2021-04-01
1016601,,0,2021-04-01
1016608,,0,2021-04-01
1016613,,0,2021-04-01
1016741,,0,2021-04-01
1016794,,0,2021-04-01
1016838,Nasdaq:RDCM,9.95,2021-04-01
1016959,,0,2021-04-01
1016965,,0,2021-04-01
1017156,,0,2021-04-01
1017163,NASDAQ:GEVA,0,2021-04-01
1017303,Nasdaq:TACT,11.67,2021-04-01
1017413,NYSE:CNQ,14.78,2021-04-01
1017440,,0,2021-04-01
1017480,Nasdaq:HIBB,74.92,2021-04-01
1017491,Nasdaq:SEEL,1024.8,2021-04-01
1017648,,0,2021-04-01
1017673,NYSE:DVD,0,2021-04-01
1017712,NASDAQ:HOTT,0,2021-04-01
1017793,NASDAQ:SNBC,0,2021-04-01
1017907,NYSE:FAC,0,2021-04-01
1017968,NASDAQ:EDGW,0,2021-04-01
1018003,NYSE:IM,0,2021-04-01
1018035,,0,2021-04-01
1018074,,0,2021-04-01
1018152,NASDAQ:CASL,0,2021-04-01
1018164,Nasdaq:WLFC,42.65,2021-04-01
1018332,NYSE MKT:ID,0,2021-04-01
1018399,Nasdaq:EBTC,32.62,2021-04-01
1018522,NYSE:CXR,0,2021-04-01
1018705,,0,2021-04-01
1018710,,0,2021-04-01
1018724,Nasdaq:AMZN,155.54,2021-04-01
1018840,NYSE:ANF,34.13,2021-04-01
1018848,,0,2021-04-01
1018871,,0,2021-04-01
1018946,NASDAQ:STNR,0,2021-04-01
1018963,NYSE:ATI,20.93,2021-04-01
1018979,Nasdaq:AMSF,63.8,2021-04-01
1019034,Nasdaq:BKYI,69.12,2021-04-01
1019272,NASDAQ:ERS,0,2021-04-01
1019361,NASDAQ:RSTI,0,2021-04-01
1019654,,0,2021-04-01
1019695,NASDAQ:ARQL,0,2021-04-01
1019737,NYSE:NCI,0,2021-04-01
1019787,,0,2021-04-01
1019849,NYSE:PAG,80.13,2021-04-01
1019883,,0,2021-04-01
1020214,Nasdaq:CERS,6.21,2021-04-01
1020265,NASDAQ:TSG,0,2021-04-01
1020359,,0,2021-04-01
1020416,NYSE:MWW,0,2021-04-01
1020569,NYSE:IRM,36.58,2021-04-01
1020579,NASDAQ:OMTL,0,2021-04-01
1020710,Nasdaq:DXPE,30.89,2021-04-01
1020859,NYSE:UNFI,35.25,2021-04-01
1020862,,0,2021-04-01
1021162,NYSE:TGI,18,2021-04-01
1021270,NASDAQ:BBQ,0,2021-04-01
1021352,,0,2021-04-01
1021561,NYSE:NUS,53.91,2021-04-01
1021604,NASDAQ:OTIV,0,2021-04-01
1021635,NYSE:OGE,32.08,2021-04-01
1021860,NYSE:NOV,14.35,2021-04-01
1021991,NASDAQ:TISA,0,2021-04-01
1022079,NYSE:DGX,125.91,2021-04-01
1022191,,0,2021-04-01
1022198,,0,2021-04-01
1022225,NASDAQ:OPLK,0,2021-04-01
1022321,NYSE:GEL,9.01,2021-04-01
1022329,,0,2021-04-01
1022368,NASDAQ:SHF,0,2021-04-01
1022408,Nasdaq:PLUS,50.27,2021-04-01
1022437,,0,2021-04-01
1022469,NYSE:DEL,0,2021-04-01
1022505,OTC:NSCT,0,2021-04-01
1022509,,0,2021-04-01
1022646,NASDAQ:UPLM,0,2021-04-01
1022652,Nasdaq:INSG,106,2021-04-01
1022671,Nasdaq:STLD,47.03,2021-04-01
1022807,,0,2021-04-01
1022837,NYSE:SMFG,7.85,2021-04-01
1022899,Nasdaq:PTIXW,23.2,2021-04-01
1022959,,0,2021-04-01
1022964,,0,2021-04-01
1022974,,0,2021-04-01
1023024,Nasdaq:ANIP,33.7,2021-04-01
1023128,NYSE:LAD,383,2021-04-01
1023131,NYSE:CVD,0,2021-04-01
1023313,Nasdaq:FORR,44.07,2021-04-01
1023364,NASDAQ:AUTO,0,2021-04-01
1023422,,0,2021-04-01
1023459,Nasdaq:SLP,63.57,2021-04-01
1023512,NYSE:DRD,9.72,2021-04-01
1023514,NYSE:HMY,4.45,2021-04-01
1023516,,0,2021-04-01
1023549,Nasdaq:XTLB,3.61,2021-04-01
1023731,Nasdaq:EGHT,32.9,2021-04-01
1023734,NYSE:BPZRQ,0,2021-04-01
1023745,,0,2021-04-01
1023860,NASDAQ:SSFN,0,2021-04-01
1023994,Nasdaq:SGBX,56.38,2021-04-01
1023996,NYSE:RIC,0,2021-04-01
1024022,,0,2021-04-01
1024095,,0,2021-04-01
1024149,,0,2021-04-01
1024305,NYSE:COTY,8.7,2021-04-01
1024478,NYSE:ROK,261.87,2021-04-01
1024519,NYSE:CNH,13.59,2021-04-01
1024628,,0,2021-04-01
1024657,NASDAQ:WSTC,0,2021-04-01
1024672,Nasdaq:ELTK,5.72,2021-04-01
1024678,,0,2021-04-01
1024725,NYSE:TEN,0,2021-04-01
1024732,NASDAQ:IGTE,0,2021-04-01
1024787,,0,2021-04-01
1024795,NYSE:HLIO,71.45,2021-04-01
1025134,,0,2021-04-01
1025378,NYSE:WPC,68.43,2021-04-01
1025536,,0,2021-04-01
1025573,,0,2021-04-01
1025835,Nasdaq:EFSC,48.53,2021-04-01
1025996,NYSE:KRC,65.51,2021-04-01
1026311,NASDAQ:MMSY,0,2021-04-01
1026380,,0,2021-04-01
1026655,AMEX:CMT,0,2021-04-01
1026662,Nasdaq:CLWT,2.45,2021-04-01
1026785,Nasdaq:HIHO,3.55,2021-04-01
1026819,,0,2021-04-01
1026980,Nasdaq:APWC,4.05,2021-04-01
1027108,,0,2021-04-01
1027207,NASDAQ:EPIQ,0,2021-04-01
1027258,NASDAQ:OKSB,0,2021-04-01
1027362,,0,2021-04-01
1027552,NYSE:BSAC,24.98,2021-04-01
1027664,Nasdaq:ESLT,136.67,2021-04-01
1027752,,0,2021-04-01
1027838,Nasdaq:TCMD,54.63,2021-04-01
1027884,NYSE:CBI,0,2021-04-01
1028065,,0,2021-04-01
1028087,NASDAQ:ADPI,0,2021-04-01
1028122,,0,2021-04-01
1028153,,0,2021-04-01
1028205,,0,2021-04-01
1028215,NYSE:KMG,0,2021-04-01
1028318,,0,2021-04-01
1028358,,0,2021-04-01
1028361,,0,2021-04-01
1028442,,0,2021-04-01
1028734,NASDAQ:COBZ,0,2021-04-01
1028918,Nasdaq:PPBI,43.99,2021-04-01
1028954,NASDAQ:SBBX,0,2021-04-01
1029023,NASDAQ:SYNM,0,2021-04-01
1029125,Nasdaq:PBLA,0,2021-04-01
1029142,Nasdaq:DVAX,10.99,2021-04-01
1029145,NASDAQ:GOGL,7.67,2021-04-01
1029199,Nasdaq:EEFT,144.34,2021-04-01
1029581,NASDAQ:MDSY,0,2021-04-01
1029730,NYSE:LTS,0,2021-04-01
1029744,Nasdaq:SOFO,0,2021-04-01
1029784,,0,2021-04-01
1029800,NYSE:UBA,0,2021-04-01
1030022,NYSE:CLSP,0,2021-04-01
1030048,,0,2021-04-01
1030058,,0,2021-04-01
1030192,AMEX:IDR,0,2021-04-01
1030206,NASDAQ:VASC,0,2021-04-01
1030339,,0,2021-04-01
1030469,NYSE:OFG,21.4,2021-04-01
1030471,Nasdaq:UTSI,6.36,2021-04-01
1030561,,0,2021-04-01
1030653,,0,2021-04-01
1030749,NYSE:GLFMQ,0,2021-04-01
1030894,NYSE:CLS,8.62,2021-04-01
1030997,Nasdaq:WILC,24.2,2021-04-01
1031029,NYSE:SRT,0,2021-04-01
1031203,NYSE:GPI,157.63,2021-04-01
1031235,Nasdaq:SELF,4.66,2021-04-01
1031283,NASDAQ:ENTU,0,2021-04-01
1031296,NYSE:FE,34.37,2021-04-01
1031308,Nasdaq:BSY,43.91,2021-04-01
1031316,AMEX:FSP,0,2021-04-01
1031516,NASDAQ:MSLI,0,2021-04-01
1031623,Nasdaq:GIFI,3.65,2021-04-01
1031911,,0,2021-04-01
1031951,,0,2021-04-01
1032033,Nasdaq:SLM,55.45,2021-04-01
1032208,NYSE:SRE,64.05,2021-04-01
1032220,NYSE:MMS,87.24,2021-04-01
1032761,NASDAQ:KEYN,0,2021-04-01
1032975,Nasdaq:LOGI,104.55,2021-04-01
1033012,NYSE:FBC,0,2021-04-01
1033025,,0,2021-04-01
1033032,NASDAQ:SVLF,0,2021-04-01
1033767,NYSE:UMC,8.57,2021-04-01
1033864,,0,2021-04-01
1033905,NASDAQ:LMNX,0,2021-04-01
1034054,Nasdaq:SBAC,274.1,2021-04-01
1034397,,0,2021-04-01
1034592,,0,2021-04-01
1034665,NYSE:MHD,15.75,2021-04-01
1034669,NASDAQ:FSCI,0,2021-04-01
1034670,NYSE:ALV,89.87,2021-04-01
1034760,AMEX:WYY,0,2021-04-01
1034764,,0,2021-04-01
1034842,Nasdaq:RIGL,4.12,2021-04-01
1034867,,0,2021-04-01
1034957,Nasdaq:CRESW,4.51,2021-04-01
1035002,NYSE:VLO,72.28,2021-04-01
1035092,Nasdaq:SHBI,17.24,2021-04-01
1035201,NYSE:CWT,53.31,2021-04-01
1035267,Nasdaq:ISRG,238.24,2021-04-01
1035271,,0,2021-04-01
1035354,Nasdaq:ELOX,0,2021-04-01
1035443,NYSE:ARE,166.56,2021-04-01
1035632,,0,2021-04-01
1035656,,0,2021-04-01
1035700,,0,2021-04-01
1035748,NASDAQ:CALD,0,2021-04-01
1035770,,0,2021-04-01
1035975,,0,2021-04-01
1035976,Nasdaq:FNCB,7.85,2021-04-01
1035983,NYSE:FIX,73.24,2021-04-01
1035985,,0,2021-04-01
1036044,Nasdaq:INVE,12.05,2021-04-01
1036070,NASDAQ:STEL,0,2021-04-01
1036141,NASDAQ:CORV,0,2021-04-01
1036188,NASDAQ:QADA,0,2021-04-01
1036262,AMEX:INTT,0,2021-04-01
1036290,,0,2021-04-01
1036296,,0,2021-04-01
1036419,,0,2021-04-01
1036425,,0,2021-04-01
1036584,,0,2021-04-01
1036848,AMEX:MPU,0,2021-04-01
1036960,NASDAQ:FCS,0,2021-04-01
1037016,NASDAQ:NIHD,0,2021-04-01
1037038,NYSE:RL,121.52,2021-04-01
1037067,,0,2021-04-01
1037271,,0,2021-04-01
1037330,,0,2021-04-01
1037390,Nasdaq:INDT,0,2021-04-01
1037540,NYSE:BXP,102.44,2021-04-01
1037628,,0,2021-04-01
1037643,NASDAQ:PRTK,0,2021-04-01
1037646,NYSE:MTD,1130.87,2021-04-01
1037676,NYSE:ARCH,44.33,2021-04-01
1037737,,0,2021-04-01
1037760,NASDAQ:CPHD,0,2021-04-01
1037827,,0,2021-04-01
1037834,,0,2021-04-01
1037868,NYSE:AME,122.89,2021-04-01
1037962,NYSE:CGG,0,2021-04-01
1037976,NYSE:JLL,175.41,2021-04-01
1038074,Nasdaq:SLAB,145.55,2021-04-01
1038083,,0,2021-04-01
1038133,NASDAQ:HSKA,0,2021-04-01
1038143,NYSE:ORAN,12.57,2021-04-01
1038186,NYSE:MHN,13.99,2021-04-01
1038190,NYSE:MUH,0,2021-04-01
1038205,NASDAQ:OZRK,0,2021-04-01
1038280,NYSE:TUC,0,2021-04-01
1038357,NYSE:PXD,158.66,2021-04-01
1038523,NASDAQ:TANNZ,0,2021-04-01
1038572,NYSE:CBD,0,2021-04-01
1038683,Nasdaq:RYAAY,111.08,2021-04-01
1038773,NYSE:SMBK,22.27,2021-04-01
1039065,Nasdaq:OSIS,97.57,2021-04-01
1039151,NASDAQ:KNDL,0,2021-04-01
1039171,NYSE:NTL,0,2021-04-01
1039198,,0,2021-04-01
1039208,,0,2021-04-01
1039280,Nasdaq:NTWK,4.7,2021-04-01
1039387,,0,2021-04-01
1039399,Nasdaq:FORM,44.16,2021-04-01
1039446,,0,2021-04-01
1039454,NASDAQ:ISBC,0,2021-04-01
1039684,NYSE:OKE,48.49,2021-04-01
1039759,,0,2021-04-01
1039765,NYSE:ING,12,2021-04-01
1039828,NYSE:AEL,0,2021-04-01
1039889,,0,2021-04-01
1040022,,0,2021-04-01
1040130,Nasdaq:PETS,33.48,2021-04-01
1040161,Nasdaq:PXLW,3.57,2021-04-01
1040240,NYSE MKT:IPB,0,2021-04-01
1040416,,0,2021-04-01
1040470,Nasdaq:AEHR,2.59,2021-04-01
1040570,NASDAQ:GEOY,0,2021-04-01
1040593,NASDAQ:CRZO,0,2021-04-01
1040666,,0,2021-04-01
1040719,NYSE:DHCPQ,0,2021-04-01
1040799,,0,2021-04-01
1040829,NYSE:RHP,78.53,2021-04-01
1040850,,0,2021-04-01
1040853,,0,2021-04-01
1040896,Nasdaq:IDN,8.94,2021-04-01
1040956,,0,2021-04-01
1040971,NYSE:SLG,74.42,2021-04-01
1040973,NASDAQ:MBAY,0,2021-04-01
1041024,Nasdaq:RMTI,14.96,2021-04-01
1041061,NYSE:YUM,108.75,2021-04-01
1041130,NYSE:DIA,0,2021-04-01
1041177,,0,2021-04-01
1041179,NASDAQ:PBIX,0,2021-04-01
1041255,,0,2021-04-01
1041318,,0,2021-04-01
1041368,Nasdaq:RVSB,7.12,2021-04-01
1041379,NASDAQ:PLKI,0,2021-04-01
1041429,NASDAQ:ANNB,0,2021-04-01
1041514,Nasdaq:LSAK,5.65,2021-04-01
1041550,NASDAQ:HFBC,0,2021-04-01
1041623,,0,2021-04-01
1041652,,0,2021-04-01
1041657,Nasdaq:UONE,5.7,2021-04-01
1041668,NYSE:ZNH,0,2021-04-01
1041792,NYSE:ELP,5.32,2021-04-01
1041803,Nasdaq:PSMT,95.03,2021-04-01
1041859,Nasdaq:PLCE,76.64,2021-04-01
1041934,Nasdaq:EDAP,8.1,2021-04-01
1041954,,0,2021-04-01
1041970,,0,2021-04-01
1042046,NYSE:AFG,114.41,2021-04-01
1042068,,0,2021-04-01
1042074,Nasdaq:CBAY,0,2021-04-01
1042091,,0,2021-04-01
