CIK,"('exchange_and_symbol', 'variation_0')",market_cap_at_prediction_date
701811,NASDAQ:MENT,
701818,NYSE:KGC,7012958630
701869,NYSE:IHC,829718846
701985,NYSE:BBWI,910724753
702325,NASDAQ:FMBI,2227261600
702513,NASDAQ:BOCH,
702902,NASDAQ:HNBC,
703109,,
703351,NYSE:EAT,1602854000
703361,NASDAQ:IDTI,
703604,Nasdaq:DSGR,405686121
704051,NASDAQ:INFR,
704415,NASDAQ:TVTY,1207464051
704440,Nasdaq:KRMD,135050369
704532,NYSE:ONTO,4457878260
704562,Nasdaq:CDMO,1633221500
704693,,
705432,Nasdaq:SBSI,1301668840
706129,Nasdaq:HBNC,878957476
706698,Nasdaq:UTMD,328030266
706863,Nasdaq:UNB,139828786
706874,NASDAQ:PLMT,
707179,Nasdaq:ONB,2850972280
707209,NYSE MKT:PRK,2154812686
707388,Nasdaq:STRR,14100270
707511,OTC:RGRX,21522389
707549,Nasdaq:LRCX,92967680400
707605,Nasdaq:ASRV,65928800
707886,NASDAQ:UCFC,
708781,Nasdaq:CASS,544778947
708818,Nasdaq:NXGN,1195381220
708819,NYSE:MDR,
708821,NYSE:PAR,1238845440
708955,Nasdaq:FFBC,2196251685
709283,Nasdaq:QMCO,295050560
709337,Nasdaq:FMNB,565765115
709804,NASDAQ:SXCL,
709878,NYSE:UAM,
709942,NYSE:GIW,
710752,NYSE:SBR,579674757
710807,NASDAQ:ATGI,
710846,NASDAQ:FSIN,
711039,,
711065,NASDAQ:AMCC,
711377,Nasdaq:NEOG,4778493760
711404,Nasdaq:COO,19297002247
711665,NASDAQ:PHMD,36500
711669,Nasdaq:CBAN,227123445
711772,Nasdaq:CATC,596245677
712034,NYSE:ACCO,743945000
712515,Nasdaq:EA,36767360000
712534,Nasdaq:FRME,2139403775
712537,NYSE:FCF,1436625866
712770,NYSE:OLP,663494300
712771,Nasdaq:CNOB,1239501280
712843,NASDAQ:ELXS,
713095,NASDAQ:FFKT,
713425,Nasdaq:AMSWA,818495600
713671,NASDAQ:DNBF,
713676,NYSE:PNC,81641200000
714256,Nasdaq:SMTI,187503035
714284,NASDAQ:SORL,
714310,Nasdaq:VLY,5369553693
714395,Nasdaq:GABC,1016113638
714530,NASDAQ:NBBC,
714562,Nasdaq:THFF,582734200
714655,NASDAQ:BIIBV,
715072,NYSE:RNST,2002593413
715153,NYSE:HMC,46961631804
715273,,
715446,Nasdaq:ANIX,92483750
715579,Nasdaq:ACNB,247920701
715787,Nasdaq:TILE,850361820
715957,NYSE:D,63147599999
716133,,
716314,NYSE:GHM,127336860
716605,Nasdaq:PWOD,169569164
716634,Nasdaq:RDI,88296961
716643,Nasdaq:RGS,95099680
716646,NASDAQ:CLDA,
717423,NYSE:MUR,3738470930
717538,Nasdaq:AROW,552004432
717605,NYSE:HXL,4039074000
717720,Nasdaq:VALU,428207390
717806,Nasdaq:FUSB,70271249
717826,NASDAQ:ERIC,34865100000
717954,NYSE:UNF,3813662650
718332,Nasdaq:RAVE,19805500
718573,,
718877,Nasdaq:ATVI,48142200000
718924,NASDAQ:SPAN,
718937,Nasdaq:STAA,4271048760
718940,NYSE:BCE,46148864000
719135,Nasdaq:APYX,417133800
719143,NASDAQ:ALNC,
719164,NYSE:SGK,
719209,NASDAQ:ISRL,
719220,Nasdaq:STBA,1166430698
719245,NYSE:WBK,54390528963
719402,NASDAQ:FXNC,124832746
719413,NYSE:HL,2696001240
719733,Nasdaq:KTCC,65325340
719739,Nasdaq:SIVB,39350000000
719866,NASDAQ:ACAT,
719955,NYSE:WSM,12072913600
720002,NASDAQ:MSFG,
720005,NYSE:RJF,19563429000
720154,Nasdaq:NOTV,841580160
720327,,
720500,Nasdaq:ASYS,128784600
720672,NYSE:SF,2839430490
720858,Nasdaq:ITIC,357432740
720875,Nasdaq:DYNT,17294334
721237,NASDAQ:NLCI,
721371,NYSE:CAH,13707270000
721447,NYSE:CAW,22370052
721683,NYSE:TSS,
721693,Nasdaq:CREG,21312797
721994,Nasdaq:LKFN,1907918192
722079,NYSE:TRA,
722104,NASDAQ:SVNTQ,
722256,NYSE:HVB,
722313,Nasdaq:NSYS,26912318
722392,NASDAQ:PLNR,
722572,Nasdaq:FKWL,42435064
722617,,
722692,NASDAQ:SCAI,
722723,NYSE:HGR,649917394
722830,NASDAQ:IMMU,
723125,Nasdaq:MU,91791570000
723188,NYSE:CBU,3914225399
723254,Nasdaq:CTAS,44450636720
723458,NASDAQ:STBC,
723531,Nasdaq:PAYX,44679420000
723533,OTC:EXGP,
723603,NYSE:CULP,105633800
723612,Nasdaq:CAR,13813316000
723646,Nasdaq:FRAF,140338970
723906,NASDAQ:MRDG,
723916,NASDAQ:EBSB,
724004,Nasdaq:MLAB,1683717750
724606,NASDAQ:PNRA,
724742,AMEX:TPHS,61978920
724910,NASDAQ:NVEC,307223870
725363,AMEX:CVM,344623688
725876,NASDAQ:FNCX,
726513,NYSE:TRCO,
726514,NASDAQ:ESIO,
726517,NASDAQ:MBVT,
726601,Nasdaq:CCBG,436751700
726603,NASDAQ:QUSA,
726728,NYSE:O,27881643134
726854,Nasdaq:CHCO,1196069600
726958,Nasdaq:CASY,7125338132
726990,NASDAQ:AWBCQ,
727207,Nasdaq:AXDX,296906870
727273,Nasdaq:CDZI,162815950
727346,OTC:GBCS,21382116
728249,NASDAQ:INPHQ,
728303,NYSE:CRV,
728331,NASDAQ:STRN,
728387,AMEX:CATX,59604303.36
728535,NASDAQ:JBHT,20048726293
729153,NYSE:RBS,
729237,NYSE:PKY,
729580,Nasdaq:BELFA,152845420
729922,NASDAQ:OSIP,
729986,Nasdaq:UBSI,4412205306
730000,NASDAQ:SUPX,
730255,Nasdaq:CAMP,331035060
730263,NYSE:THO,5193648082
730272,Nasdaq:RGEN,14837545500
730464,NYSE:ATGE,1372324320
730708,Nasdaq:SBCF,1958477000
730716,NASDAQ:ZIGO,
731012,Nasdaq:HCSG,1232935620
731653,NASDAQ:UBCP,84986743
731766,NYSE:UNH,456157390000
731802,NYSE:ATO,13278633060
731805,NASDAQ:PCBC,
731890,,
731939,NYSE:TIN,
732026,AMEX:TRT,37521540
732412,NASDAQ:MBND,0
732712,NYSE:VZ,221226030000
732717,NYSE:T,130962227199
732834,NYSE:CLR,15606652548
733099,NYSE:RCI,23196375000
733269,NYSE:RAMP,3115601100
733590,NYSE:TCI,336760537
734620,NYSE:BC,7137828000
734820,,
735016,NYSE:SCU,
736012,Nasdaq:INTZ,70888480
736260,,
736314,,
736772,Nasdaq:CCNE,437220308
736822,NASDAQ:BLUD,
737207,NASDAQ:MRNA,20778225
737210,NASDAQ:LNBB,
737468,Nasdaq:WASH,942123360
737561,NASDAQ:UCIA,
737758,NYSE:TTC,9827261720
738214,Nasdaq:AMTX,405933660
738347,NYSE:NSC,67593817245
739421,Nasdaq:CZFS,234082036
740260,NYSE:VTR,18415786350
740663,Nasdaq:FLIC,497004891
740664,Nasdaq:RFIL,72181723
740694,NYSE:KDN,
740728,NASDAQ:FPFCQ,
740761,NASDAQ:BUCY,
740971,Nasdaq:OPOF,114583116
741516,Nasdaq:AMNB,401243847
741558,,
741815,NYSE:HH,
742126,NASDAQ:ECOLW,940642155
742275,NYSE:BNV,
742278,NYSE:RES,939285900
743238,Nasdaq:SHYF,1600240480
743316,NASDAQ:MXIM,
743367,AMEX:BHB,421453230
743669,NASDAQ:CY,
743988,NASDAQ:XLNX,48621662000
744187,NYSE:REX,556366113
744218,Nasdaq:CLDX,1826551919
744452,Nasdaq:APDN,37430600
744822,,
744825,AMEX:AMS,14142960
745308,NYSE:JOE,2784555742
745732,Nasdaq:ROST,36951491600
745981,NYSE:MSL,
746210,Nasdaq:OBLG,34513970
746253,,
746514,AMEX:NEN,249660847
746515,NYSE:EXPD,21390962790
746598,NYSE:BRC,2706550000
746631,,
746834,NASDAQ:NGAS,
746838,NYSE:UIS,1259246450
747345,,
747540,OTC:SPRS,18917623
748015,,
748213,NYSE:NSAT,
748268,Nasdaq:RCAT,101826561
748270,NASDAQ:MDCI,
748592,Nasdaq:ERNA,253429935
748691,NYSE:KF,210223636
749037,NASDAQ:ORBK,
749098,NYSE:MGA,22675302000
749148,NASDAQ:NUROW,
749251,NYSE:IT,26248376460
749647,Nasdaq:IMNN,51284705
749660,Nasdaq:ICAD,166755940
750004,Nasdaq:LNW,5673530194
750199,NYSE:EPL,
750556,NYSE:STI,
750561,NASDAQ:PLLL,
750574,Nasdaq:AUBN,113485366
750577,Nasdaq:HWC,2388014595
750686,Nasdaq:CAC,677678286
751364,NYSE:NNN,7786865748
751365,Nasdaq:VIRC,48910260
751652,NYSE:STR,
751978,Nasdaq:VICR,5005896680
752431,NASDAQ:NWK,
752642,NYSE:UMH,1140230520
752714,Nasdaq:MGRC,1826418120
752789,,
753308,NYSE:NEE 6.219,
753568,NYSE:EXAR,
753772,,
754495,,
754673,NASDAQ:SCNB,
754811,Nasdaq:GROW,63992833
754813,,
755001,NYSE:UTL,693168570
755113,,
755230,,
756620,NYSE:BTTGY,
756862,,
756894,NYSE:GOLD,32609069999
757011,NYSE:USG,
758938,OTC:QBAK,4562250
759433,NYSE MKT:CIK,172254533
759828,NYSE:JHI,163335853
759866,NYSE:JHS,172178678
759944,NYSE:CFG,18938033874
760326,NASDAQ:WRND,0
760498,Nasdaq:BANF,2190997150
760730,NYSE:IOT,
761238,NASDAQ:RADA,421577954
761648,NYSE:CDR,2130596073
763293,,
763532,Nasdaq:LYTS,174941720
763563,Nasdaq:CHMG,209285400
763744,NYSE:LCII,3595081380
763901,Nasdaq:BPOP,2493052746
763907,Nasdaq:FUNC,127959700
764038,Nasdaq:FXNC,5308128164
764065,NYSE:CLF,9647410107
764180,NYSE:MO,88762950000
764195,Nasdaq:VBIV,632269056
764401,NYSE:IIIN,721312759
764478,NYSE:BBY,23636036000
764579,NASDAQ:CASM,
764622,NYSE:PNW,7642877900
764811,NASDAQ:COB,
764858,NYSE:FPWBQ,
765207,NASDAQ:FNLC,326977937
766011,AMEX:CMCL,140688961
766421,NYSE:ALK,6170608420
766701,NYSE:CMO,
766704,NYSE:WELL,35096899970
766792,Nasdaq:CVV,27554560
766829,NYSE:SJW,2129136160
767405,Nasdaq:SBFG,130868561
767884,NASDAQ:CERE,26281733328
767920,NASDAQ:PMCS,
768251,NASDAQ:ALTR,
768411,NASDAQ:CYBE,299297329.5
768835,NYSE:BIG,1239787200
768899,NYSE:TBI,939893980
769218,NYSE:AEG,0
769397,Nasdaq:ADSK,60306304000
769520,Nasdaq:MIDD,10327152800
771266,Nasdaq:KOPN,362435988
771497,NYSE:ABM,2644026000
771614,,
771856,Nasdaq:CSBR,110568636
771992,NYSE:PAAS,5065179840
771999,AMEX:DSS,50521964
772406,Nasdaq:CRUS,5073975720
772572,NASDAQ:EDAC,
772897,NASDAQ:HTCH,
773141,NYSE:MDC,3501696621
773840,Nasdaq:HON,137556755000
773910,NYSE:AEUA,
774415,NYSE:KING,
774569,NASDAQ:CLDB,
775158,NYSE:OSK,7076584805
775215,Nasdaq:HBT,529909993
775368,NYSE:Y,8698243545
775688,,
775995,,
776008,,
776867,NYSE:WTM,2577076654
776901,Nasdaq:INDB,2695259507
777504,,
778164,Nasdaq:ALTO,341270400
778734,NASDAQ:MEAS,
778946,NYSE:BXG,
779152,Nasdaq:JKHY,11868498735
779336,AMEX:IAF,132126329
779544,Nasdaq:ARKR,58236399
780053,NYSE:NHP,
780118,,
780571,Nasdaq:ITRI,2740550220
783280,NYSE:DRE,23730762503
783324,AMEX:VGZ,72402480
783325,NYSE:WEC,30363558000
783412,Nasdaq:DJCO,462336479
783603,NYSE:ASI,
783739,NASDAQ:BTFG,
784199,NYSE:AORT,747975100
784681,NYSE:CVC,
784977,NYSE:POR,4666151330
785161,NYSE:EHC,6160770000
785557,Nasdaq:DLHC,224764870
785786,Nasdaq:PLXS,2501166860
785787,NASDAQ:AEPI,
785956,Nasdaq:JJSF,2935273000
785968,NYSE:MILL,
786035,NYSE:ASG,374647541
786368,,
786998,,
787250,NYSE:DPL,
787251,NYSE:CNEP,
787253,Nasdaq:NAII,73272510
788043,NASDAQ:VWR,
788329,Nasdaq:JOUT,937203539
788611,Nasdaq:NTRP,17789659
788784,NYSE:PEG,32301360000
788920,Nasdaq:PDEX,82396978
788965,Nasdaq:HNRG,67963080
789019,Nasdaq:MSFT,2400924550000
789073,NASDAQ:BEAM,
789132,NASDAQ:SPNC,
789205,NASDAQ:CMVT,
789356,,
789460,NYSE:INT,
789570,NYSE:MGM,20274795100
789606,,
789847,,
789868,NYSE:ADY,
789933,NYSE:NC,219453660
789944,NASDAQ:SNKTY,
790051,NYSE:CSL,12166350000
790359,Nasdaq:NBTB,1589198191
790500,AMEX:FAX,987884149
790526,Nasdaq:RDNT,1484081115
790703,NASDAQ:TECD,
790816,NYSE:BDN,2228251532
791450,,
791519,NASDAQ:SPLS,
791718,NYSE:EEA,78158635
791770,,
791907,NASDAQ:LLTC,
791908,Nasdaq:XOMA,236441699
791958,,
791963,NYSE:OPY,539440998
792130,NASDAQ:DWCH,
792468,,
792641,NASDAQ:BRLI,62209980
792966,Nasdaq:FMAO,399608138
792977,NASDAQ:AMAG,
792985,NYSE:HMA,
792987,Nasdaq:ASTE,1485421491
793040,AMEX:ECF,152289812
793044,NASDAQ:CKXE,
793074,Nasdaq:WERN,2967791952
793171,NYSE:VODG,
793279,NASDAQ:CLZR,
793524,Nasdaq:REFR,55064944
793547,NASDAQ:NAVG,
793628,Nasdaq:CHNR,20350622
793733,Nasdaq:SKYW,1897310799
793952,NYSE:HOG,5393444760
794105,NASDAQ:VGSH,27929163008
794154,,
794170,NYSE:TOL,8124881400
794172,Nasdaq:VIVO,862421714
794323,NYSE:LVLT,
794367,NYSE:M,6988505000
794447,NYSE:NEE,
794458,NASDAQ:EMCG,73453985
794619,Nasdaq:AMWD,944317518
794685,NYSE:GAB,1659538234
795266,NYSE:KBH,3582605300
795403,NYSE:WTS,6161740000
795551,NYSE:TGX,
796343,Nasdaq:ADBE,260041210000
796505,Nasdaq:CLFD,972490272
796534,Nasdaq:NKSH,218899997
796764,,
797468,NYSE:OXY,25226300000
797721,Nasdaq:VSAT,3309740254
798081,Nasdaq:LAKE,160524135
798287,Nasdaq:PTSI,701504410
798354,NYSE:FI,65338000000
798359,NYSE:CSR,
798528,Nasdaq:OMEX,73002825
798783,NYSE:UHT,807337580
798941,Nasdaq:FCNCA,8098534125
798949,NYSE:UNT,
798985,NASDAQ:CSKI,
799088,NASDAQ:CKEC,
799165,NYSE:TGE,54768356
799167,Nasdaq:MRTN,1350133410
799195,NYSE:USA,1742652386
799231,NASDAQ:AFAM,
799233,Nasdaq:HTLD,1286281900
799288,Nasdaq:LE,594697740
799292,NYSE:MHO,1637879600
799729,NASDAQ:PRXL,
799850,Nasdaq:CRMT,671631204
800166,AMEX:NGD,932696000
800240,Nasdaq:ODP,1878209556
800457,Nasdaq:DGICA,442058031
800458,NASDAQ:RENT,
800459,NYSE:HAR,
801337,NYSE:WBS,4658389960
801351,NYSE:WRC,
801529,,
801898,NYSE:JOY,
801961,NYSE:CMU,282016657
802356,NASDAQ:PARL,
802481,Nasdaq:PPC,6727231720
802681,NASDAQ:BMTC,869465952
802724,NYSE:INSV,
802967,,
803164,Nasdaq:COFS,192999402
803352,NYSE:CNU,
803578,Nasdaq:WAVD,51644116
803647,NYSE:VSR,
803649,NYSE:EQC,3059660250
804116,NYSE:RVT,1895316058
804123,NYSE:TWN,284886846
804212,NYSE:ARG,
804269,NYSE:ACF,
804328,Nasdaq:QCOM,198577080000
804753,NASDAQ:CERN,26624239994
804887,BATS:BKGI,489998644
805022,NYSE:BPL,
805267,NYSE:HQH,1047548162
805305,NYSE:ZQK,
805928,Nasdaq:AXGN,383160587
806172,Nasdaq:SOTK,98038481
806279,Nasdaq:CVLY,207230800
806517,Nasdaq:PMD,40063780
806628,NYSE:DNP,3559940772
806968,NYSE:WPP,17572064000
807707,Nasdaq:VOXX,239714456
807863,Nasdaq:MITK,738106240
807882,Nasdaq:JACK,1703609700
807884,NYSE:CSH,
808047,,
808326,Nasdaq:EMKR,239805500
808362,NYSE:BHI,
808439,Nasdaq:TATT,54934368
808450,NYSE:NAV,
808461,NASDAQ:GLIBA,
809012,,
809103,,
809173,NYSE:MMT,394637838
809248,Nasdaq:TAST,142794080
809559,NYSE:TSI,268178185
809708,NYSE:EMF,248312154
809844,NYSE:CMU,130509166
809933,NASDAQ:EEI,
810136,Nasdaq:PLAB,1031709699
810332,Nasdaq:MESA,192042420
810829,NYSE:DRJ,
810943,NYSE:PCF,58980174
810958,Nasdaq:CZNC,398870666
811156,NYSE:CMS,7310336000
811212,Nasdaq:THMO,15008830
811240,Nasdaq:BIOL,56942850
811532,NYSE:FUN,2703976240
811589,Nasdaq:FBNC,1535617528
811596,Nasdaq:KALU,1417802880
811641,Nasdaq:ICCC,68094934
811808,Nasdaq:SMMF,342934535
811809,NYSE:BHP,263463317322
811830,NYSE:SOV,
811922,NYSE:MGF,125920882
812011,NYSE:MTN,12736228840
812074,NYSE:OI,1717934820
812090,NYSE:ZTR,
812128,NASDAQ:SAFM,4251123115
812191,NYSE:RHB,
812348,NASDAQ:CNBKA,
812701,NYSE:CCC,
812703,NASDAQ:STXN,
812796,Nasdaq:SNGX,6673639674
812801,NYSE:NUV,2109587335
812900,NYSE:SKS,
812906,NYSE:HKFI,
813298,Nasdaq:DXLG,339118560
813562,,
813565,NYSE MKT:PGV,
813621,NYSE:ACO,
813623,NYSE:SWZ,125450188
813634,,
813639,NYSE:NSR,398868096
813672,Nasdaq:CDNS,48497729280
813762,Nasdaq:IEP,13000000000
813828,Nasdaq:PARA,18527280000
813913,,
814052,NYSE:TEF,24315720000
814055,,
814083,AMEX:CLM,1048627665
814250,,
814361,NYSE:TBL,
814453,Nasdaq:NWL,8752535000
814547,NYSE:FICO,11495172710
814549,Nasdaq:EBIX,
814585,NYSE:MBI,561510389
814586,Nasdaq:LWAY,76286670
814675,NASDAQ:JOSB,
814676,Nasdaq:CPSH,56603872
814830,NASDAQ:DXPS,0
814853,,
815093,NASDAQ:MGCD,
815094,NASDAQ:ABMD,14387674425
815097,NYSE:CCL,19590510000
815185,NYSE:MDLG,
815508,,
815556,Nasdaq:FAST,35277396000
816086,NASDAQ:ADVS,
816159,NASDAQ:AIRM,
816284,NASDAQ:CELGZ,
816754,NYSE:ACG,
816761,NYSE:TDC,4584125000
816956,NYSE:CNMD,3901069079
817129,,
817135,NASDAQ:AIQ,0
817366,NASDAQ:WOOF,
817473,NASDAQ:ACAS,
817720,Nasdaq:SYNA,10327528000
817979,NYSE:ACW,
818033,Nasdaq:HRTX,997344839
818479,Nasdaq:XRAY,11464620000
818633,,
818686,NYSE:TEVA,8849060000
818850,NYSE:NNY,154541134
818851,NYSE:NCA,364440135
818972,NYSE:LEO,521152568
819050,Nasdaq:FRTX,27019991
819220,NASDAQ:LABL,
819793,NYSE:AIN,2702675400
819926,NASDAQ:CLNT,2631661.46
820027,NYSE:AMP,32525772000
820081,NYSE:CBM,
820313,NYSE:APH,48529834000
820318,NYSE:COHR,7688797506
820736,NYSE:ORB,
820738,NASDAQ:TIGR,
821002,Nasdaq:GIII,1234570740
821026,Nasdaq:ANDE,1243303440
821113,,
821127,NASDAQ:BPFHP,
821130,NYSE:USM,2282440000
821189,NYSE:EOG,48559980000
821483,NYSE:PARR,848205600
821995,NYSE:JUN,
822370,OTC:EMMA,78805049
822411,OTC:IMUC,2053749.25
822416,NYSE:PHM,12954221280
822662,NASDAQ:LION,126561900
822663,Nasdaq:IPAR,2992823686
822708,,
822794,NYSE:TTF,
822818,NYSE:CLH,5041606640
822935,,
823094,NYSE:BID,
823277,Nasdaq:CHSCL,377303000
823546,OTC:RKFL,
823768,NYSE:WM,67512036000
824142,Nasdaq:AAON,4041061945
824410,Nasdaq:SASR,2091794371
824468,,
824719,,
824740,,
825202,Nasdaq:FUND,279769202
825313,NYSE:AB,4484906757
825324,Nasdaq:GTIM,53596175
825345,NYSE:HYB,216598715
825410,NYSE:LDR,
825411,NASDAQ:SEV,
825517,,
825542,NYSE:SMG,8430217999
826020,NYSE:BRW,318822546
826074,Nasdaq:UNAM,
826154,Nasdaq:ORRF,257504060
826326,,
826675,NYSE:DX,573339200
826683,,
826735,NYSE:MIN,386845492
826773,,
827052,NYSE:EIX,25513200000
827054,Nasdaq:MCHP,45834740000
827187,Nasdaq:SNBR,1809340260
827230,NASDAQ:MFI,
827773,NYSE:PPT,426673808
827809,NASDAQ:NVLNF,
827871,Nasdaq:EGRX,714722422
827876,Nasdaq:CLSK,435828929
828119,,
828146,Nasdaq:LINK,67422000
828678,NASDAQ:FCFC,
828750,,
828878,,
828916,NYSE:WRD,
828944,Nasdaq:WSFS,2307119540
829224,Nasdaq:SBUX,124476444000
829281,NYSE:JBK,
829323,AMEX:INUV,62100110
830122,NASDAQ:VWTR,220570392
830160,NYSE:KHI,
830257,NASDAQ:BLMT,
830271,NYSE:NMI,109034731
830487,NYSE:MHF,176326707
830524,NYSE MKT:CCF,923192468
830622,NYSE:PIM,203563482
831001,NYSE:C,118483240000
831246,NYSE:FCMCQ,
831259,NYSE:FCX,54520940000
831547,Nasdaq:SPPI,235389790
831641,Nasdaq:TTEK,8689790070
831655,NYSE:MPV,153435766
831967,NYSE:KCI,
831968,NASDAQ:PWX,
831984,NASDAQ:SBUFQ,
832090,Nasdaq:PTRS,170428200
832101,NYSE:IEX,17007589000
832327,NYSE:BKT,362367579
832342,,
832428,Nasdaq:SSP,1520257860
832488,NASDAQ:MAMS,
832489,Nasdaq:GOVX,23667740
832988,NYSE:SIG,4163603000
833021,NYSE:CIF,52878777
833040,NYSE:FT,209733372
833079,NYSE:MTH,4114206800
833251,NYSE:NPI,
833444,NYSE:JCI,53484542000
833640,Nasdaq:POWI,5186915460
833795,,
834285,Nasdaq:FRBK,206707410
834365,Nasdaq:BLFS,1529898647
834408,,
835011,Nasdaq:MGPI,1832308888
835012,,
835324,Nasdaq:SYBT,1461263620
835333,NYSE:OIA,408187673
835403,NYSE:DEO,495250178510
835887,NASDAQ:PGNX,
835948,NYSE:MVF,612199207
836106,NASDAQ:NVLS,
836147,Nasdaq:MBCN,145343883
836157,NYSE:LNN,1568294340
836412,NYSE:ZTR,444470916
836690,Nasdaq:ISSC,112963736
837173,NASDAQ:WLT,
837465,NYSE:MODG,4543271530
837600,,
837852,Nasdaq:IDEX,613526009
837951,NYSE MKT:PHF,
838131,NYSE:JMM,70504877
838875,Nasdaq:WVVI,50241033
838879,,
839122,AMEX:DMF,180749845
839470,AMEX:WWR,77714351
839533,NYSE:KTF,478237596
839923,Nasdaq:VOD,43140844000
840216,NASDAQ:CALCQ,
840254,,
840264,NYSE:CBCRQ,
840489,Nasdaq:FCFS,3136591300
840715,Nasdaq:CLRO,29124430
840883,NASDAQ:BTUI,
840889,NYSE:DRL,
841071,NYSE:DDC,
841545,NASDAQ:FCKEE,
841776,,
842023,Nasdaq:TECH,18286225800
842162,NYSE:LEA,10003379865
842180,NYSE:BBVA,39930000000
842183,NYSE:RPT,999753390
842517,OTC:IRW,
842518,AMEX:EVBN,222730160
842633,Nasdaq:TRS,1412090975
842691,,
842717,AMEX:BRBS,324977940
842905,NYSE:KMM,
843006,AMEX:ISDR,114949800
843081,,
844008,,
844059,Nasdaq:FRPH,29246200
844150,NYSE:NWG,32350226379
844172,NYSE:MEN,
844551,NYSE:WDS,14544958694
844790,NYSE:PMM,440889579
844856,NASDAQ:VPCOU,
844965,NYSE:TTI,327497880
845289,NYSE:HNR,
845379,NYSE:CHN,261054171
845606,NYSE:CXE,159433389
845611,NYSE:GCV,124848639
845877,NYSE:AGM,1253307000
845880,,
845982,NYSE:SNN,14063879589
846475,Nasdaq:ZYXI,340672615
846596,NYSE:KSM,138420535
846617,Nasdaq:DCOM,1295450785
846671,NYSE:VLT,52944223
846676,AMEX:AEF,390645827
846901,Nasdaq:LBAI,914269439
846903,NASDAQ:FRNK,
846913,Nasdaq:FTEK,43277520
846931,NASDAQ:LSBG,
847411,NYSE:CXH,91053810
847935,,
848579,NYSE:ESC,
849145,Nasdaq:HGBL,51770049
849146,Nasdaq:LFVN,87746750
849213,NYSE:PCL,
849240,,
849395,NYSE:CRH,36901051723
849399,Nasdaq:GEN,15003960582
849502,NASDAQ:RMTR,
849547,NASDAQ:BBOX,
849869,NYSE:SLGN,4561141140
849895,,
849998,NYSE:NPP,
850027,AMEX:GRF,33807121
850033,NYSE:BPT,77896000
850083,,
850141,NYSE:HMN,1519140862
850209,NYSE:FL,3876951008
850218,,
850261,Nasdaq:SRNE,1798192320
850429,NYSE:TG,368857370
850460,Nasdaq:WIRE,2665957450
850579,,
850660,NASDAQ:THMD,
850693,NYSE:AGN,
851169,NYSE:HTR,
851170,NYSE:MCR,357556540
851205,Nasdaq:CGNX,13245312780
851310,Nasdaq:HLIT,1107839040
851368,,
851520,Nasdaq:EXPO,6086519670
851616,NASDAQ:VNLPY,
851968,NYSE:MHK,11288285400
852564,,
852618,,
852772,Nasdaq:DENN,965182510
853180,,
853273,NASDAQ:BORL,
853697,,
853770,NYSE:CMK,
853816,Nasdaq:LSTR,6324255697
854164,,
854395,NASDAQ:FFKY,
854398,NASDAQ:XRSC,
854399,,
854460,,
854560,Nasdaq:GSBC,760329403
854665,NYSE:PFX,87921660
854701,NASDAQ:ISSI,
854775,Nasdaq:DGII,827712000
854800,Nasdaq:MICT,165364278
855424,,
855574,NASDAQ:ASBI,
855612,NASDAQ:ZIXI,480447630
855654,Nasdaq:IMGN,1495701900
855658,Nasdaq:LSCC,9642697280
855667,,
855683,AMEX:MLSS,148887921
855886,NYSE:PDT,825858876
855887,NYSE:DSM,417404734
856128,NYSE:MFV,47259027
856218,NYSE:TKF,
856982,Nasdaq:MMSI,3365614620
857005,Nasdaq:PTC,14072252240
857073,,
857361,NYSE:NMA,
857471,NYSE:LUX,
857489,NASDAQ:BNDW,3093801044
857737,NASDAQ:ICON,
857855,Nasdaq:UCBI,2919608000
857949,NYSE:CGA,75964279
858339,NASDAQ:CZR,
858346,,
858446,NYSE:IHG,10907260000
858470,NYSE:CTRA,15730200000
858655,Nasdaq:HAYN,477567090
858706,NYSE:GF,294240090
858707,NYSE:IRL,46736316
858800,NASDAQ:EMCF,79731453
858803,NASDAQ:AVNR,
858877,Nasdaq:CSCO,252485880000
859070,Nasdaq:FCBC,560633789
859163,NYSE:AVX,
859222,NASDAQ:BYBK,
859368,NYSE:MRX,
859598,NYSE:CKH,
859737,Nasdaq:HOLX,19565052820
859796,NYSE:JOF,221571575
860188,NYSE:NMO,
860413,Nasdaq:FIBK,2351959402
860489,NYSE:CEE,166999035
860546,NYSE:CDP,
860730,NYSE:HCA,75031211616
860731,NYSE:TYL,20564645040
860748,NYSE:KMPB,3341866500
861050,NYSE:CKNN,
861361,NYSE:GE,
861459,NYSE:GVA,1683166880
861838,Nasdaq:IDRA,111294750
861842,Nasdaq:CATY,3190218720
861878,Nasdaq:SRCL,5182110000
861884,NYSE:RS,9700016480
862022,NYSE:HGT,7600000
862480,NASDAQ:KSWS,
862510,NYSE:TRH,
862692,AMEX:CCEL,105138292
862716,NYSE:NQM,
862831,Nasdaq:FISI,492021460
862861,Nasdaq:JAN,13073454
863015,NASDAQ:ISLE,
863064,NYSE:RIO,104047342000
863110,Nasdaq:ARTNA,437102820
863157,NASDAQ:PETM,
863436,NYSE:BHE,871764750
863821,,
863894,Nasdaq:VERU,492942714
863900,NYSE:MXE,15123528
864240,Nasdaq:SYPR,50508900
864264,,
864328,NYSE:BJS,
864415,NYSE:SGF,
864509,NYSE:MOC,
864559,NASDAQ:CSCD,
864683,NASDAQ:CYBX,
